Longitude,Latitude,HouseAge,Population,MedInc,MedianHouseValue,AveBedrms,AveRooms,AveOccup
-118.02,33.81,34,2227,5.1155,2.009,0.957878315,5.432137285,3.47425897
-118.02,33.86,26,1290,5.6677,2.207,0.972081218,5.944162437,3.274111675
-118.02,33.85,31,1030,5.3416,2.13,0.932011331,5.444759207,2.917847025
-118.03,33.85,30,1434,4.0865,2.037,0.991150442,5.132743363,3.172566372
-118.03,33.85,23,2873,3.9156,2.241,1.136454183,5.47310757,2.861553785
-118.01,33.85,29,1265,3.8864,2.093,1.1175,5.16,3.1625
-118.01,33.85,29,2396,4.6326,1.952,0.95625,4.7828125,3.74375
-118,33.85,34,575,4.5083,1.88,0.995145631,5.233009709,2.791262136
-118.01,33.86,29,1218,3.4306,1.942,1.124378109,5.73880597,3.029850746
-118.01,33.84,28,2112,4.5,2.021,1.04358655,5.102117061,2.630136986
-118.01,33.84,35,2354,5.1775,2.134,1.005641749,5.875881523,3.320169252
-118.02,33.84,35,2091,4.4821,2.141,0.970689655,5.987931034,3.605172414
-118.03,33.84,30,2568,5.4746,2.264,1.042659975,5.998745295,3.222082811
-117.99,33.86,36,725,3.4167,1.872,1.04109589,5.196347032,3.310502283
-117.99,33.85,34,957,4.9777,2.126,1.006578947,6.407894737,3.148026316
-118,33.85,33,1154,4.0455,1.972,1.032098765,5.069135802,2.849382716
-118,33.86,32,563,3.875,2.03,1.101123596,6.528089888,3.162921348
-117.99,33.85,35,949,5.2548,1.926,0.985507246,6.018115942,3.438405797
-117.99,33.84,34,1379,5.103,2.07,0.974431818,5.90625,3.917613636
-118,33.84,30,885,4.0039,1.951,1.086956522,5.180602007,2.959866221
-118,33.84,29,2413,2.8169,1.651,1.02907916,4.266558966,3.89822294
-118.01,33.87,25,4188,3.139,1.857,1.078824315,4.240480962,2.79759519
-117.99,33.86,20,2898,3.0252,1.78,1.034246575,4.04109589,3.308219178
-118,33.88,28,755,4.7083,2.681,1.032142857,5.8,2.696428571
-118.01,33.88,19,1088,3.369,2.696,1.146627566,4.205278592,3.190615836
-117.99,33.88,15,1261,4.2422,1.594,1.075901328,4.360531309,2.392789374
-117.99,33.88,42,986,3.9559,1.611,0.961783439,4.652866242,3.140127389
-118,33.88,18,2276,2.735,1.708,1.109399076,4.049306626,3.506933744
-117.99,33.87,16,1260,3.1205,1.74,1.101545254,3.728476821,2.781456954
-118,33.87,13,1356,2.95,1.656,1.177489177,4.515151515,2.935064935
-117.99,33.87,17,1662,3.0147,2.17,1.003738318,4.362616822,3.106542056
-117.99,33.87,34,869,3.59,1.619,1.054982818,4.257731959,2.986254296
-117.99,33.86,20,1607,2.9,1.761,1.085106383,4.083333333,2.84929078
-117.98,33.89,18,1278,7.1425,3.937,1.004597701,6.756321839,2.937931034
-117.99,33.88,25,1503,6.6704,2.406,1.022088353,6.829317269,3.018072289
-117.99,33.89,21,2539,4.5033,1.605,1.032388664,5.258097166,2.569838057
-117.99,33.89,23,979,8.5621,3.478,1.0625,7.329861111,3.399305556
-117.97,33.89,17,764,5.1315,1.818,1.014749263,5.460176991,2.253687316
-117.97,33.89,17,1158,2.8649,1.375,1.080097087,4.223300971,2.810679612
-117.97,33.88,9,530,5.0731,1.851,1.052830189,5.071698113,2
-117.97,33.88,11,635,6.2427,2.185,1.046610169,6.161016949,2.690677966
-117.97,33.89,15,1992,9.0683,3.674,1.030418251,7.226235741,3.787072243
-117.97,33.88,16,1172,6.0394,3.216,0.943396226,6.298742138,3.685534591
-117.97,33.89,14,420,10.2252,4.628,1.046153846,7.1,3.230769231
-120.1,39.17,33,218,1.7083,1.438,4.173913043,20.09782609,2.369565217
-120.06,39.09,30,316,2.1987,1.24,4.701612903,24.02419355,2.548387097
-120.06,39.15,22,98,1.1912,1.7,8.857142857,52.69047619,2.333333333
-120.2,39.12,15,197,4.1316,2,4.75,28.23684211,2.592105263
-120.18,39.14,25,248,3.0375,1.719,3.327586207,18.71551724,2.137931034
-120.16,39.14,21,309,3.9722,1.278,3.194444444,17.25,2.145833333
-120.18,39.17,18,354,3.6563,1.469,2.208588957,10.44785276,2.171779141
-120.15,39.17,32,454,2.9125,1.458,1.717703349,8.057416268,2.172248804
-120.15,39.15,25,163,5.75,1.766,4.461538462,21.3974359,2.08974359
-120.15,39.2,14,141,4.1016,2.833,3.666666667,20.93939394,2.136363636
-120.12,39.18,17,390,3.5667,1.792,2.777777778,15.02116402,2.063492063
-120.1,39.19,18,241,5.5456,3.6,5.273584906,36.0754717,2.273584906
-120.1,39.19,17,202,3.9375,2.132,3.0125,18.5,2.525
-120.1,39.2,20,409,3.087,1.969,1.689655172,9.787356322,2.350574713
-120.11,39.21,18,421,4.5795,1.583,2.419753086,13.85802469,2.598765432
-120.11,39.24,21,385,3.1193,1.533,3.826666667,20.03333333,2.566666667
-120.08,39.23,19,251,4.8182,1.469,2.942307692,16.78846154,2.413461538
-120.07,39.24,20,365,4.962,1.695,4.039473684,24.53289474,2.401315789
-120.06,39.25,21,584,3.01,1.635,2.253218884,10.55364807,2.506437768
-120.04,39.24,30,510,2.65,1.238,2.201877934,11.12206573,2.394366197
-120.04,39.27,24,264,4.1364,1.545,5.168421053,23.54736842,2.778947368
-120.02,39.24,24,751,1.7609,0.993,1.657587549,6.233463035,2.922178988
-120.02,39.24,22,919,3.0057,0.936,1.669590643,6.751461988,2.687134503
-120.02,39.24,32,825,1.8269,2.25,1.465346535,4.445544554,2.722772277
-120.01,39.26,26,307,2.6023,1.393,2.833333333,13.98550725,2.224637681
-120.91,38.98,13,3264,3.653,1.468,1.181135225,6.418196995,2.724540902
-120.81,39.02,30,326,2.8155,1.01,1.294520548,5.520547945,2.232876712
-120.69,39.12,19,493,2.2917,1.182,1.423913043,5.695652174,2.679347826
-120.83,39.02,15,551,2.6319,0.977,1.056768559,4.877729258,2.406113537
-121.06,38.91,18,2954,2.5373,1.43,1.031318281,4.734887109,2.151493081
-121.08,38.9,27,1568,2.4273,1.384,1.064880113,4.846262341,2.211565585
-121.06,38.88,17,3096,4.2917,1.843,1.046454768,6.222493888,2.523227384
-121.08,38.89,41,1680,2.6701,1.39,1.06056338,4.888732394,2.366197183
-121.07,38.9,52,523,1.7375,1.222,1.056390977,4.812030075,1.966165414
-121.15,38.89,20,879,5.2903,2.394,1.012944984,6.550161812,2.844660194
-121.12,38.86,17,1683,3.3802,2.165,1.045189504,5.756559767,2.45335277
-121.13,38.87,48,530,3.0917,1.281,1.010752688,6.059139785,2.849462366
-121.15,38.91,23,787,4.2723,1.931,1,5.531772575,2.632107023
-121.08,38.85,10,1037,6,2.201,1.084832905,6.449871465,2.665809769
-121.16,38.74,17,1417,5.1721,2.371,1.035794183,7.501118568,3.170022371
-121.14,38.77,15,3868,6.4789,2.878,1.025384615,7.909230769,2.975384615
-121.16,38.75,27,315,8.4882,2.766,0.972972973,6.945945946,2.837837838
-121.14,38.84,22,1161,4.2143,2.365,1.011682243,6.425233645,2.712616822
-121.14,38.82,22,832,5.07,2.33,1,6.532374101,2.992805755
-121.15,38.8,20,745,4.1685,2.175,1.178343949,6.700636943,2.372611465
-121.18,38.78,13,1432,6.1642,2.778,0.992481203,6.541353383,2.691729323
-121.18,38.8,18,1276,5.1857,2.201,1.022222222,6.274074074,3.150617284
-121.21,38.76,16,792,3.1583,2.392,1.034965035,5.622377622,2.769230769
-121.21,38.75,11,2006,4.3962,2.644,1.025682183,7.306581059,3.219903692
-121.17,38.76,14,781,6.5322,3.94,1.015936255,8.079681275,3.111553785
-121.2,38.73,11,1931,7.7499,3.348,1.032467532,7.949675325,3.13474026
-121.18,38.73,16,613,6.0302,2.731,1.168141593,7.008849558,2.712389381
-121.18,38.75,16,1201,4.7941,2.476,1.06993007,6.543123543,2.7995338
-121.24,38.75,5,3667,5.4896,2.296,1.057187017,7.061051005,2.833848532
-121.24,38.72,12,1556,4.9,2.037,1.049180328,6.566484517,2.83424408
-121.27,38.74,19,2086,2.6065,1.549,1.294890511,5.648175182,3.045255474
-121.26,38.73,14,1527,5.3451,1.721,0.924074074,6.153703704,2.827777778
-121.26,38.74,22,3526,3.3941,1.359,0.998480243,5.450607903,2.679331307
-121.28,38.73,6,1747,5.419,2.674,1.064976228,6.692551506,2.768621236
-121.27,38.72,6,2105,6.0804,1.987,0.971342383,7.034690799,3.174962293
-121.25,38.72,10,3507,4.485,1.794,1.032714412,6.434129089,3.100795756
-121.27,38.75,21,1985,2.5083,1.285,1.068899522,4.604784689,1.899521531
-121.28,38.74,33,1775,4.05,1.347,0.986058302,5.556400507,2.249683143
-121.3,38.73,9,2717,3.6455,1.392,1.053691275,5.32885906,2.604985618
-121.36,38.73,21,1050,3.141,2.201,1.01216545,5.481751825,2.554744526
-121.32,38.74,14,670,4.3897,1.863,0.982758621,6.245689655,2.887931034
-121.31,38.75,7,2147,4.0519,1.292,1.062322946,5.92776204,3.041076487
-121.3,38.75,36,2313,2.655,0.863,1.100746269,4.854477612,2.876865672
-121.28,38.75,52,189,2.108,0.838,0.946808511,5.244680851,2.010638298
-121.3,38.74,41,2387,2.3611,0.879,1.083420229,4.561001043,2.489051095
-121.33,38.77,3,8361,4.2259,1.693,1.143637532,6.495501285,2.686696658
-121.28,38.76,47,1276,2.1366,1.019,1.091695502,5.019031142,2.207612457
-121.27,38.75,43,647,2.7188,0.853,1.232931727,5.18875502,2.598393574
-121.29,38.76,12,443,6.0097,1.875,1.023529412,7.047058824,2.605882353
-121.28,38.77,6,1738,5.8718,2.014,0.936967632,6.505962521,2.960817717
-121.28,38.8,7,4445,3.816,1.479,1.093023256,5.658705217,2.793840352
-121.24,38.78,11,1049,3.5288,1.411,0.953929539,5.016260163,2.842818428
-121.24,38.78,18,249,0.8691,1.365,1.051470588,4.036764706,1.830882353
-121.23,38.78,13,1513,2.0807,1.426,1.11238825,4.869731801,1.932311622
-121.22,38.78,8,1312,6.3914,2.18,1.256723716,8.356968215,3.207823961
-121.24,38.82,5,4819,5.4498,2.173,1.038558786,7.749051833,3.046144121
-121.25,38.8,14,1974,5.5205,1.887,1.034042553,7.225531915,2.8
-121.24,38.79,15,1063,3.7904,1.732,1.13317757,6.109813084,2.48364486
-121.24,38.79,23,706,3.1875,1.102,0.970260223,5.275092937,2.624535316
-121.23,38.79,45,463,2.2292,0.92,0.926315789,4.773684211,2.436842105
-121.22,38.8,11,1390,3.5265,1.248,1.092243187,5.285115304,2.914046122
-121.19,38.87,20,1405,6,2.094,0.963391137,6.007707129,2.707129094
-121.21,38.83,21,1758,3.5607,1.519,1.061359867,6.12106136,2.915422886
-121.19,38.85,8,2268,4.4085,1.394,0.991620112,5.745810056,3.167597765
-121.18,38.83,15,2114,2.9484,1.244,1.067080745,5.57515528,2.626086957
-121.39,38.85,19,1714,4.0862,1.627,1.094915254,6.047457627,2.905084746
-121.3,39,16,1630,4.0282,1.264,1.001851852,5.842592593,3.018518519
-121.31,38.97,16,726,2.7083,0.821,1.027027027,5.45045045,3.27027027
-121.22,38.92,19,1206,4.4958,1.926,1.074592075,5.8997669,2.811188811
-121.27,38.87,16,1092,4.4769,1.914,1.00280112,5.865546218,3.058823529
-121.29,38.9,45,1104,3.1691,1.087,0.968058968,4.960687961,2.712530713
-121.28,38.9,31,765,2.7656,0.936,1.079166667,5.404166667,3.1875
-121.29,38.89,10,407,3.3889,1.108,0.821917808,4.47260274,2.787671233
-121.3,38.89,23,1012,3.4706,0.993,0.942857143,5.555555556,3.212698413
-121.3,38.89,45,793,2.9866,0.913,1.128113879,5.441281139,2.822064057
-121.32,38.89,9,3369,2.8194,1.113,1.079081633,5.039965986,2.864795918
-121.14,38.92,16,889,4.6771,2.12,1.043478261,6.919732441,2.973244147
-121.1,38.92,21,1847,3.0321,1.355,1.013969732,4.731082654,2.150174622
-121.11,38.91,24,1149,4.0679,1.905,1.049627792,6.347394541,2.851116625
-121.1,38.94,42,706,1.0179,1.25,1.044642857,3.660714286,6.303571429
-121.07,38.92,15,2335,4.515,1.64,1.06377858,6.379061372,2.809867629
-121.05,38.92,34,899,3.3021,1.588,0.984126984,5.671957672,2.378306878
-121.15,39,15,1872,4.3553,2.206,1.016176471,6.095588235,2.752941176
-121.19,38.95,16,1199,4.5129,1.963,1.046116505,6.174757282,2.910194175
-121.11,38.95,14,1830,1.8238,1.586,1.05450237,4.606635071,2.168246445
-121.1,38.95,17,943,2.1287,0.553,1.110192837,4.063360882,2.597796143
-121.06,38.98,14,1140,4.7019,2.128,0.962059621,6.143631436,3.089430894
-121.05,38.97,12,1572,4.8214,2.019,1.078431373,7.207843137,3.082352941
-121.09,38.97,13,688,5.2536,1.919,0.956709957,6.350649351,2.978354978
-121.1,39,16,505,5.0126,1.923,1.042780749,5.914438503,2.700534759
-121.08,38.95,18,1271,2.7463,1.561,1.00795756,5.122015915,3.371352785
-121.08,38.93,14,1729,2.4278,1.677,1.037783375,5.338790932,2.177581864
-121.07,38.94,14,839,4.7143,1.507,0.98989899,5.757575758,2.824915825
-121.04,38.95,22,1009,2.75,1.532,1.093366093,4.744471744,2.479115479
-120.99,39.04,17,1182,2.3696,1.668,1.133501259,5.765743073,2.977329975
-120.98,38.99,17,1540,3.6354,1.629,1.062700965,5.471061093,2.475884244
-121.04,39,21,1874,4.8051,1.743,1.053391053,5.857142857,2.704184704
-121.02,39.01,17,2066,3.9734,1.854,1.037662338,6.215584416,2.683116883
-121,39,4,93,10.9891,3.125,0.851851852,6.296296296,3.444444444
-120.87,39.18,25,964,3.9196,1.427,1.603217158,7.214477212,2.584450402
-120.87,39.15,17,736,2.8603,1.289,1.374558304,6.427561837,2.600706714
-120.58,39.27,15,723,3.0147,1.188,3.394736842,15.5112782,2.718045113
-120.33,39.3,16,44,3,1.75,8.476190476,41.33333333,2.095238095
-120.18,39.28,14,701,4.0819,1.413,6.082677165,39.75590551,2.75984252
-120.22,39.2,22,845,3.3699,2.44,3.991501416,23.39660057,2.393767705
-120.96,39.12,24,909,2.5326,1.391,1.165775401,5.532085561,2.430481283
-120.98,39.08,20,2125,3.0403,1.48,1.111656442,5.607361963,2.607361963
-120.94,39.05,8,1744,3.1972,1.515,1.084720121,5.685325265,2.638426626
-120.98,39.93,25,912,1.8914,0.878,1.138084633,4.944320713,2.031180401
-120.95,39.93,26,922,2.8125,0.835,1.054794521,5.542465753,2.526027397
-120.93,39.9,20,791,2.0221,0.709,1.025,4.721875,2.471875
-120.9,39.93,23,1424,2.8812,0.819,1.032136106,5.064272212,2.691871456
-120.9,39.95,20,601,3.5417,0.966,1.172413793,6.645320197,2.960591133
-120.93,39.96,15,816,2.9559,1.188,1.110759494,5.272151899,2.582278481
-120.92,40.02,35,202,2.6458,1.025,1.277777778,5.319444444,2.805555556
-120.74,39.9,23,387,2.2656,0.882,1.434210526,6.690789474,2.546052632
-120.57,39.78,15,582,2.1216,1.02,1.169421488,5.334710744,2.404958678
-120.66,39.72,15,717,2.2019,1.305,2.252873563,10.81321839,2.060344828
-120.74,39.82,9,294,3.9583,1.265,3.262295082,16.02459016,2.409836066
-121,39.75,8,27,2.5893,0.83,5.487179487,28.61538462,0.692307692
-121.14,39.86,16,638,2.2101,0.888,2.282786885,10.3852459,2.614754098
-120.53,39.79,18,543,2.5156,0.719,1.323383085,6.139303483,2.701492537
-120.48,39.78,11,204,2.375,1,1.209302326,5.965116279,2.372093023
-120.45,39.8,47,965,1.7829,0.559,1.088305489,5.128878282,2.303102625
-120.46,39.83,18,1567,2.2717,0.759,1.09076175,5.520259319,2.539708266
-120.38,39.82,10,510,2.1667,0.928,1.234449761,6.038277512,2.440191388
-120.15,39.8,19,366,3.0625,0.825,1.078571429,5.607142857,2.614285714
-120.94,40.17,22,597,2.2132,0.892,1.175675676,6.009009009,2.689189189
-120.91,40.08,24,641,2.2067,0.696,1.142335766,5.945255474,2.339416058
-120.94,40.14,31,1345,1.5774,0.58,1.144827586,5.39137931,2.318965517
-121.23,40.01,38,219,1.625,0.75,1.652173913,6.304347826,1.904347826
-120.71,40.13,19,276,2.9554,0.894,1.636363636,8.154545455,2.509090909
-121.25,40.27,25,28,2.625,0.675,15.3125,59.875,1.75
-121.24,40.31,36,632,3.5962,0.936,1.148854962,6.095419847,2.41221374
-121.23,40.29,21,1501,2.1524,0.771,1.14604811,5.548109966,2.579037801
-121.19,40.23,10,247,5.8453,1.938,2.230769231,15.11538462,2.375
-121.08,40.19,11,69,1.6944,1.375,4.627906977,21.37209302,1.604651163
-121.06,40.23,23,215,3.4844,1.438,2.647058824,13.25882353,2.529411765
-121.09,40.3,15,501,3.6477,1.134,1.631067961,8.334951456,2.432038835
-121.14,40.29,17,384,1.6875,1.115,2.290697674,11.30232558,2.23255814
-121.15,40.25,14,616,3.3462,1.452,3.131672598,18.34875445,2.192170819
-117.35,34,38,723,2.5469,0.878,1.076271186,5.144067797,3.063559322
-117.36,33.99,42,804,2.9688,0.929,0.922261484,4.16254417,2.840989399
-117.37,34,36,476,2.4306,0.889,1.091549296,5.14084507,3.352112676
-117.37,34,41,770,3.025,0.906,1.112,4.992,3.08
-117.36,34,19,2769,3.3622,1.051,1.068019093,5.479713604,3.304295943
-117.37,34.01,15,703,3.6415,1.242,1.335135135,7.491891892,3.8
-117.38,34,45,1470,3.3687,1.238,0.998058252,5.594174757,2.854368932
-117.38,33.99,52,905,2.7054,1.417,1.060702875,5.741214058,2.891373802
-117.38,33.98,52,1167,2.0284,1.016,1.132936508,4.511904762,2.31547619
-117.39,33.98,37,948,3.145,1.691,1.034324943,5.347826087,2.169336384
-117.41,33.97,24,383,3.0694,1.25,1.005494505,5.21978022,2.104395604
-117.37,33.98,43,1878,2.1151,0.967,1.143703704,4.24,2.782222222
-117.38,33.97,29,2027,1.6389,1.55,1.173913043,4.57312253,8.011857708
-117.38,33.98,10,462,2.1528,1.625,0.946236559,3.451612903,2.483870968
-117.37,33.98,27,844,1.1194,0.958,1.130165289,2.772727273,1.743801653
-117.37,33.99,44,666,1.685,1.142,1.018181818,4.168181818,3.027272727
-117.36,33.98,46,1570,2.0436,0.823,1.04137931,3.862068966,3.609195402
-117.37,33.97,34,2653,2.5804,0.924,1.021994135,5.390029326,3.890029326
-117.37,33.97,38,877,1.4514,0.799,1.205,5.78,4.385
-117.37,33.97,40,976,1.95,0.848,1.024590164,4.778688525,4
-117.37,33.98,52,130,2.025,1.25,1.833333333,8.375,5.416666667
-117.35,33.99,45,89,2.6071,1.125,0.903225806,4.225806452,2.870967742
-117.35,33.98,31,3928,1.6943,0.859,1.154275093,3.868959108,3.650557621
-117.35,33.97,27,2807,3.024,1.225,1.057279236,4.725536993,3.349642005
-117.36,33.97,32,1212,2.7596,0.822,1.024464832,4.96941896,3.706422018
-117.36,33.98,33,1851,2.4667,0.807,1.004282655,4.43254818,3.96359743
-117.37,33.96,33,1398,7.2519,2.166,1.037878788,7.526515152,2.647727273
-117.35,33.96,25,951,8.2405,2.352,1.006369427,7.630573248,3.02866242
-117.35,33.95,28,557,7.6632,2.048,0.995260664,7.819905213,2.639810427
-117.37,33.94,14,3565,6.6635,2.196,1.025040388,7.500807754,2.879644588
-117.36,33.92,7,3570,8.5326,3.152,1.066847335,8.469738031,3.224932249
-117.39,33.97,52,1269,4.3176,1.362,1.04536862,6.251417769,2.398865784
-117.38,33.97,30,1406,2.6895,1.5,1.212068966,5.09137931,2.424137931
-117.39,33.96,52,948,3.2917,1.293,0.963687151,5.56424581,2.648044693
-117.4,33.96,51,709,3.575,1.255,1.080536913,6.060402685,2.379194631
-117.39,33.97,48,1060,3.4044,1.179,0.925531915,5.093085106,2.819148936
-117.4,33.97,38,649,5.0194,1.489,1.025862069,5.961206897,2.797413793
-117.4,33.97,41,660,3.8618,1.348,1.026022305,6.345724907,2.453531599
-117.41,33.96,32,1393,2.3798,1.188,1.03697479,4.768067227,2.341176471
-117.41,33.96,24,2398,3.864,1.234,1.094775213,5.444714459,2.913730255
-117.41,33.97,34,956,4.337,1.578,0.938303342,5.953727506,2.457583548
-117.44,33.96,29,50,12.5381,1.125,1.222222222,6.888888889,2.777777778
-117.43,33.96,28,2399,3.8682,1.165,1.007739938,5.800309598,3.713622291
-117.44,33.95,31,556,3.7344,1.153,1.099378882,5.677018634,3.453416149
-117.4,33.95,46,866,3.1384,1.115,1.087403599,5.627249357,2.22622108
-117.4,33.95,32,954,2.4408,1.173,1.105855856,4.457207207,2.148648649
-117.41,33.95,37,675,2.9583,1.321,0.927868852,5.2,2.213114754
-117.41,33.95,37,849,3.0542,1.239,0.895470383,5.094076655,2.958188153
-117.42,33.95,32,2494,2.8173,1.108,1.062656642,5.327067669,3.125313283
-117.42,33.96,33,1691,2.7452,0.981,1.021786492,4.956427015,3.684095861
-117.41,33.96,27,1272,3.0208,1.127,1.007228916,5.640963855,3.065060241
-117.38,33.96,30,1544,3.4491,1.338,1.083478261,5.483478261,2.685217391
-117.39,33.95,36,598,3.1667,1.229,1.026717557,5.267175573,2.282442748
-117.39,33.95,35,721,4.125,1.207,0.989547038,5.571428571,2.512195122
-117.4,33.95,43,292,1.1601,1.214,1.22962963,4.688888889,2.162962963
-117.39,33.96,49,1344,4.0833,1.144,1.022172949,5.603104213,2.980044346
-117.37,33.95,32,771,4.3542,1.426,1.128617363,7.122186495,2.479099678
-117.37,33.94,20,706,4.0966,1.401,1.017182131,5.780068729,2.426116838
-117.38,33.94,21,1164,4.0625,1.368,0.987012987,6.41038961,3.023376623
-117.39,33.93,26,1832,4.8333,1.279,1.018556701,6.21443299,3.777319588
-117.39,33.95,35,1742,3.7109,1.091,1.010401189,4.912332838,2.588410104
-117.4,33.94,30,1019,3.0509,0.827,1.172897196,5.598130841,4.761682243
-117.4,33.93,35,1168,2.2222,0.813,1.141762452,5.624521073,4.475095785
-117.41,33.93,35,669,4.0156,0.893,1.171875,6.1953125,5.2265625
-117.4,33.94,37,551,3.5865,1.12,0.979057592,5.167539267,2.884816754
-117.4,33.94,42,466,3.1458,1.16,0.842364532,4.645320197,2.295566502
-117.41,33.94,33,911,2.87,1.176,1.133333333,4.938095238,2.169047619
-117.41,33.94,29,1603,3.25,1.125,1.011331445,4.505665722,2.270538244
-117.42,33.93,32,1509,3.1795,1.256,1.008474576,4.889830508,2.557627119
-117.41,33.94,22,2096,2.4435,1.185,1.067127345,4.125370188,2.069101678
-117.42,33.94,26,1383,3.5403,1.135,1.134328358,5.159914712,2.948827292
-117.42,33.94,35,1094,4.1528,1.139,0.920679887,4.997167139,3.099150142
-117.43,33.95,36,1425,4.0526,1.045,1.096296296,5.639506173,3.518518519
-117.43,33.93,36,1176,4.5122,1.133,1.058823529,6.379679144,3.144385027
-117.43,33.93,15,3012,2.1865,1.293,1.103225806,3.9,2.429032258
-117.43,33.93,31,686,2.4922,1.094,1.031496063,5.011811024,2.700787402
-117.44,33.93,34,880,4.6327,1.16,0.957746479,5.552816901,3.098591549
-117.45,33.94,12,1987,2.1023,1.037,1.011641444,4.119906868,2.313154831
-117.44,33.94,32,1479,3.9118,1.141,1.063529412,5.527058824,3.48
-117.44,33.94,30,1521,3.9128,1.269,1.017751479,5.901380671,3
-117.44,33.94,32,903,4.1776,1.187,1.045751634,5.928104575,2.950980392
-117.44,33.93,33,715,4.375,1.299,1.039647577,6.039647577,3.149779736
-117.45,33.93,20,3185,3.2731,1.139,1.100917431,5.002502085,2.656380317
-117.44,33.92,33,1466,3.0437,1.108,1.015473888,4.705996132,2.835589942
-117.45,33.91,29,1358,3.7333,1.214,1.01686747,5.590361446,3.272289157
-117.45,33.92,35,1840,2.2548,1.133,1.067150635,4.631578947,3.33938294
-117.39,33.92,25,2327,2.3851,1.137,1.010398614,5.001733102,4.032928943
-117.4,33.9,32,508,3.6667,3.141,0.988888889,7.016666667,2.822222222
